inchikey,inchikey_connectivity,source_db,source_id,species_reported,species_accepted,plant_part,doi,evidence_tier,query_term,query_date
XENHPQQLDPAYIJ-PEVLUNPASA-O,XENHPQQLDPAYIJ,NPASS,NPC184643,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
DTGKSKDOIYIVQL-HHCGNCNQSA-N,DTGKSKDOIYIVQL,NPASS,NPC308218,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
DTGKSKDOIYIVQL-HHCGNCNQSA-N,DTGKSKDOIYIVQL,NPASS,NPC308218,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
OFQPAMJJKUDBSN-VKGOPUFUSA-N,OFQPAMJJKUDBSN,NPASS,NPC253165,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
SFLZWKVLEVEUEM-OYRIPWCXSA-N,SFLZWKVLEVEUEM,NPASS,NPC55402,Magnolia stellata,Magnolia stellata,,,gold,org_id=NPO25771,2026-05-28T22:32:54Z
CROISFXTXKWWQV-OMWUSAIZSA-N,CROISFXTXKWWQV,NPASS,NPC52902,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
GQRUHVMVWNKUFW-LWYYNNOASA-N,GQRUHVMVWNKUFW,NPASS,NPC216460,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
NRRGYVQICKWYRF-NGWHVPJMSA-N,NRRGYVQICKWYRF,NPASS,NPC152195,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
MOKGOCMIDWMCHO-UHFFFAOYSA-N,MOKGOCMIDWMCHO,NPASS,NPC282959,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
WTARULDDTDQWMU-GKAPJAKFSA-N,WTARULDDTDQWMU,NPASS,NPC62086,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
RXIZECQHNGXURN-UKTARXLSSA-N,RXIZECQHNGXURN,NPASS,NPC132263,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
BHLYRWXGMIUIHG-HNNXBMFYSA-N,BHLYRWXGMIUIHG,NPASS,NPC291647,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
BHLYRWXGMIUIHG-HNNXBMFYSA-N,BHLYRWXGMIUIHG,NPASS,NPC291647,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
JPUKWEQWGBDDQB-YSBXYMAXSA-N,JPUKWEQWGBDDQB,NPASS,NPC195265,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
LYUYMCWIWGASRX-CMDGGOBGSA-N,LYUYMCWIWGASRX,NPASS,NPC119663,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
RIHWULAZACSXEV-LBPRGKRZSA-N,RIHWULAZACSXEV,NPASS,NPC119277,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
UAYKGHBWLFRCCG-CBPBZNKLSA-N,UAYKGHBWLFRCCG,NPASS,NPC299029,Michelia compressa var. formosana,Michelia compressa var. formosana,,,gold,org_id=NPO17234.1,2026-05-28T22:32:54Z
JVEWXTLFKFWQPU-MJSJFWEFSA-N,JVEWXTLFKFWQPU,NPASS,NPC9440,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
DGLCSBIQWVJZDY-AWEZNQCLSA-N,DGLCSBIQWVJZDY,NPASS,NPC134968,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
VWDHYOBWFQBNEZ-AALLZNIUSA-N,VWDHYOBWFQBNEZ,NPASS,NPC27186,Magnolia coco,Magnolia coco,,,gold,org_id=NPO21685,2026-05-28T22:32:54Z
OSUSRWMGHUUXBY-YARXSPMZSA-N,OSUSRWMGHUUXBY,NPASS,NPC14867,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
YVMBMEXRHOXCPM-IKQHHCORSA-N,YVMBMEXRHOXCPM,NPASS,NPC221134,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
GFJIQNADMLPFOW-IPYPFGDCSA-N,GFJIQNADMLPFOW,NPASS,NPC39068,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
GFJIQNADMLPFOW-IPYPFGDCSA-N,GFJIQNADMLPFOW,NPASS,NPC39068,Liriodendron tulipifera,Liriodendron tulipifera,,PMID:31444719,gold,org_id=NPO12721,2026-05-28T22:32:54Z
BILLVHCBRMUWHZ-SAIWUOSISA-N,BILLVHCBRMUWHZ,NPASS,NPC127026,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
JMSVCTWVEWCHDZ-UHFFFAOYSA-N,JMSVCTWVEWCHDZ,NPASS,NPC110899,Magnolia figo,Magnolia figo,,,gold,org_id=NPO10239,2026-05-28T22:32:54Z
OMVDEMLRFJDVFO-VGMMAMMESA-N,OMVDEMLRFJDVFO,NPASS,NPC194398,Magnolia baillonii,Magnolia baillonii,,,gold,org_id=NPO12352,2026-05-28T22:32:54Z
HAVYZKHVTLAPDZ-RCHZWEEESA-N,HAVYZKHVTLAPDZ,NPASS,NPC203634,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
QCRSUNBVFAWSEB-MRXNPFEDSA-N,QCRSUNBVFAWSEB,NPASS,NPC207995,Magnolia compressa,Magnolia compressa,,,gold,org_id=NPO22036,2026-05-28T22:32:54Z
VYFYYTLLBUKUHU-FYFKOAPZSA-N,VYFYYTLLBUKUHU,NPASS,NPC146422,Magnolia borealis,Magnolia borealis,,,gold,org_id=NPO15165,2026-05-28T22:32:54Z
AAOVKJBEBIDNHE-UHFFFAOYSA-N,AAOVKJBEBIDNHE,NPASS,NPC325599,Magnolia officinalis,Magnolia officinalis,,PMID:28485933,gold,org_id=NPO4368,2026-05-28T22:32:54Z
LVMOSMRIAUDGQC-OJMNJZCNSA-N,LVMOSMRIAUDGQC,NPASS,NPC30560,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
LMADRJRTQXNOEP-FNCICBJWSA-N,LMADRJRTQXNOEP,NPASS,NPC251144,Manglietiastrum sinicum,Manglietiastrum sinicum,,,gold,org_id=NPO7118,2026-05-28T22:32:54Z
HBOQXIRUPVQLKX-ASARGPBZSA-N,HBOQXIRUPVQLKX,NPASS,NPC54925,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
FCSRUSQUAVXUKK-ILWWEHDPSA-N,FCSRUSQUAVXUKK,NPASS,NPC11358,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
SMOHLDSEWHACKE-SPLOXXLWSA-N,SMOHLDSEWHACKE,NPASS,NPC64948,Magnolia denudata,Magnolia denudata,,,gold,org_id=NPO15064,2026-05-28T22:32:54Z
YACJUWJRBSAQIG-UHFFFAOYSA-N,YACJUWJRBSAQIG,NPASS,NPC238122,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
KIQCVMGDSBIIGW-UHFFFAOYSA-N,KIQCVMGDSBIIGW,NPASS,NPC95344,Magnolia officinalis,Magnolia officinalis,Stems; Barks,PMID:19086868,gold,org_id=NPO4368,2026-05-28T22:32:54Z
KIQCVMGDSBIIGW-UHFFFAOYSA-N,KIQCVMGDSBIIGW,NPASS,NPC95344,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
XRBIHOLQAKITPP-QKNQBKEWSA-N,XRBIHOLQAKITPP,NPASS,NPC209940,Michelia fuscata,Michelia fuscata,,,gold,org_id=NPO15522,2026-05-28T22:32:54Z
XVIHBNVDAPQBRH-OAHLLOKOSA-N,XVIHBNVDAPQBRH,NPASS,NPC241055,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
XVIHBNVDAPQBRH-OAHLLOKOSA-N,XVIHBNVDAPQBRH,NPASS,NPC241055,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
FOHXFLPXBUAOJM-LIBJPBHASA-N,FOHXFLPXBUAOJM,NPASS,NPC75521,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
HAPYGVXWHYQMIJ-GEINJRJHSA-N,HAPYGVXWHYQMIJ,NPASS,NPC133666,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,NPASS,NPC192638,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,NPASS,NPC192638,Magnolia rajaniana,Magnolia rajaniana,,,gold,org_id=NPO5710,2026-05-28T22:32:54Z
TYUFTNSABIBNRY-UHFFFAOYSA-N,TYUFTNSABIBNRY,NPASS,NPC49066,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
LPXGCZRQLILWOH-UKZWKHHHSA-N,LPXGCZRQLILWOH,NPASS,NPC289196,Magnolia sprengeri,Magnolia sprengeri,,,gold,org_id=NPO25197,2026-05-28T22:32:54Z
FOTMMTHXQRWJIH-QGZVFWFLSA-N,FOTMMTHXQRWJIH,NPASS,NPC248921,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
SNAOLIMFHAAIER-DLBZAZTESA-N,SNAOLIMFHAAIER,NPASS,NPC223807,Magnolia rajaniana,Magnolia rajaniana,,,gold,org_id=NPO5710,2026-05-28T22:32:54Z
DYAAXURJUVSJEZ-CQSZACIVSA-O,DYAAXURJUVSJEZ,NPASS,NPC54847,Cortex magnoliae officinalis,Cortex magnoliae officinalis,,,gold,org_id=NPO15826,2026-05-28T22:32:54Z
XKAMTTQWKUJSEX-CYFREDJKSA-N,XKAMTTQWKUJSEX,NPASS,NPC7085,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
LOBTUTHTMBAWQV-WHGUNTRQSA-N,LOBTUTHTMBAWQV,NPASS,NPC112065,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
VVSMKHXGNJJTIF-NWDGAFQWSA-N,VVSMKHXGNJJTIF,NPASS,NPC152337,Magnolia laevifolia,Magnolia laevifolia,,,gold,org_id=NPO7848,2026-05-28T22:32:54Z
RDYMFSUJUZBWLH-UHFFFAOYSA-N,RDYMFSUJUZBWLH,NPASS,NPC262768,Cortex magnoliae officinalis,Cortex magnoliae officinalis,,,gold,org_id=NPO15826,2026-05-28T22:32:54Z
XXNPILBXOYDBBZ-UHFFFAOYSA-N,XXNPILBXOYDBBZ,NPASS,NPC114844,Magnolia rajaniana,Magnolia rajaniana,,,gold,org_id=NPO5710,2026-05-28T22:32:54Z
PPTXKCYXNDLKTQ-QTVXIADOSA-N,PPTXKCYXNDLKTQ,NPASS,NPC34497,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
JZQKTMZYLHNFPL-BLHCBFLLSA-N,JZQKTMZYLHNFPL,NPASS,NPC208936,Magnolia liliflora,Magnolia liliflora,,,gold,org_id=NPO30851,2026-05-28T22:32:54Z
JZQKTMZYLHNFPL-BLHCBFLLSA-N,JZQKTMZYLHNFPL,NPASS,NPC208936,Magnolia liliiflora,Magnolia liliiflora,,,gold,org_id=NPO13730,2026-05-28T22:32:54Z
GPTFURBXHJWNHR-UHFFFAOYSA-N,GPTFURBXHJWNHR,NPASS,NPC308267,Michelia fuscata,Michelia fuscata,,,gold,org_id=NPO15522,2026-05-28T22:32:54Z
AGBYBGPUAJZWDY-CLRSYFRZSA-N,AGBYBGPUAJZWDY,NPASS,NPC218988,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
OQGXDKRHMBRZCS-PWFXJFPMSA-N,OQGXDKRHMBRZCS,NPASS,NPC83838,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
FONXOARHSFUBAN-UHFFFAOYSA-N,FONXOARHSFUBAN,NPASS,NPC240575,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
XCWBENSTFQIQNV-SVHKRRBISA-N,XCWBENSTFQIQNV,NPASS,NPC214115,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
NEXMFKHZCOZEBE-KBPBESRZSA-N,NEXMFKHZCOZEBE,NPASS,NPC250531,Magnolia compressa,Magnolia compressa,,,gold,org_id=NPO22036,2026-05-28T22:32:54Z
MHENRDVDYDHIBZ-SXKJYUOZSA-N,MHENRDVDYDHIBZ,NPASS,NPC97566,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
LHYHMMRYTDARSZ-BARDWOONSA-N,LHYHMMRYTDARSZ,NPASS,NPC202691,Magnolia biondii,Magnolia biondii,,,gold,org_id=NPO18811,2026-05-28T22:32:54Z
XUFRUKAPNGPYSR-TZGNGTQESA-N,XUFRUKAPNGPYSR,NPASS,NPC68824,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
FUMXJXCOEIVRTP-UQXQTEIVSA-N,FUMXJXCOEIVRTP,NPASS,NPC2947,Magnolia x soulangiana,Magnolia x soulangiana,,,gold,org_id=NPO686,2026-05-28T22:32:54Z
MIWIEPRKDYJOAK-VIPLHTEESA-N,MIWIEPRKDYJOAK,NPASS,NPC160232,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
LAWHMUYVIUCKNM-NOJKAEQMSA-N,LAWHMUYVIUCKNM,NPASS,NPC135111,Magnolia baillonii,Magnolia baillonii,,,gold,org_id=NPO12352,2026-05-28T22:32:54Z
FHXRMLOJHBNIFY-NXPWRIFJSA-N,FHXRMLOJHBNIFY,NPASS,NPC48666,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
XQHSNLWCJZCSBW-ANWDPNSXSA-N,XQHSNLWCJZCSBW,NPASS,NPC119753,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
OUJJWPMPNAGHRR-HWKANZROSA-N,OUJJWPMPNAGHRR,NPASS,NPC196672,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
QVLJMPBNVQXYEL-UHFFFAOYSA-N,QVLJMPBNVQXYEL,NPASS,NPC141003,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
HPEFWCAKFRCLBD-UHFFFAOYSA-N,HPEFWCAKFRCLBD,NPASS,NPC276737,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
IWTWNQZWPPSSQB-MTUZZJJTSA-O,IWTWNQZWPPSSQB,NPASS,NPC243990,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
LAAFMXBDDPXIKZ-UHFFFAOYSA-N,LAAFMXBDDPXIKZ,NPASS,NPC152159,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
GDVRUDXLQBVIKP-HQHREHCSSA-N,GDVRUDXLQBVIKP,NPASS,NPC108455,Magnolia biloba,Magnolia biloba,,,gold,org_id=NPO17566,2026-05-28T22:32:54Z
NHIYVGKMRUPRNM-YUKKFKLSSA-N,NHIYVGKMRUPRNM,NPASS,NPC302467,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
LAMMZPFXVZNLLB-KYGCZYSXSA-N,LAMMZPFXVZNLLB,NPASS,NPC69918,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
CJLVKDPRUXBTJQ-PLWLOYALSA-N,CJLVKDPRUXBTJQ,NPASS,NPC21430,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
AWXXFVNOBDKETB-YVEFUNNKSA-N,AWXXFVNOBDKETB,NPASS,NPC28230,Magnolia phuthoensis,Magnolia phuthoensis,,,gold,org_id=NPO28951,2026-05-28T22:32:54Z
YAVBMUREITUUBC-BWZKGVDQSA-N,YAVBMUREITUUBC,NPASS,NPC162445,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
YZXBAPSDXZZRGB-DOFZRALJSA-N,YZXBAPSDXZZRGB,NPASS,NPC91495,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
DCYOADKBABEMIQ-JHZBBGIMSA-N,DCYOADKBABEMIQ,NPASS,NPC90829,Magnolia sprengeri,Magnolia sprengeri,,,gold,org_id=NPO25197,2026-05-28T22:32:54Z
GFWUCUVAEYBQOX-ACUDDUCFSA-N,GFWUCUVAEYBQOX,NPASS,NPC57891,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
MTAWKURMWOXCEO-UHFFFAOYSA-N,MTAWKURMWOXCEO,NPASS,NPC227683,Magnolia x soulangiana,Magnolia x soulangiana,,PMID:16989531,gold,org_id=NPO686,2026-05-28T22:32:54Z
RDXSWFVBIRMSGY-BFAVOTKESA-N,RDXSWFVBIRMSGY,NPASS,NPC93074,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
LVABKRFKENTQBT-SYPGZIFDSA-N,LVABKRFKENTQBT,NPASS,NPC52120,Michelia yunnanensis,Michelia yunnanensis,,,gold,org_id=NPO30290,2026-05-28T22:32:54Z
ACZGXHWMDDHKRQ-PMACEKPBSA-N,ACZGXHWMDDHKRQ,NPASS,NPC147156,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
OGQSUSFDBWGFFJ-UHFFFAOYSA-N,OGQSUSFDBWGFFJ,NPASS,NPC143770,Magnolia kachirachirai,Magnolia kachirachirai,,,gold,org_id=NPO20628,2026-05-28T22:32:54Z
XLFDJKJEYMKLJX-YFHOEESVSA-N,XLFDJKJEYMKLJX,NPASS,NPC256405,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
XLFDJKJEYMKLJX-YFHOEESVSA-N,XLFDJKJEYMKLJX,NPASS,NPC256405,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
SASVNKPCTLROPQ-NRVXSKMLSA-N,SASVNKPCTLROPQ,NPASS,NPC160295,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
YCOZIPAWZNQLMR-UHFFFAOYSA-N,YCOZIPAWZNQLMR,NPASS,NPC194458,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
GKRURBWFDHPOHK-BMQMDXDDSA-N,GKRURBWFDHPOHK,NPASS,NPC166345,Magnolia baillonii,Magnolia baillonii,,,gold,org_id=NPO12352,2026-05-28T22:32:54Z
BQVGZDYZYXCBOZ-IPGGTLSNSA-N,BQVGZDYZYXCBOZ,NPASS,NPC158020,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
UUHSEVHLZHLTLE-LBPRGKRZSA-N,UUHSEVHLZHLTLE,NPASS,NPC25141,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
UGPOBASOHYMNAK-UHFFFAOYSA-N,UGPOBASOHYMNAK,NPASS,NPC1587,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
XAJVMDOKRLWTEW-CNIKHVQCSA-N,XAJVMDOKRLWTEW,NPASS,NPC155840,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
CKIYSMRPIBQTHQ-CVEARBPZSA-N,CKIYSMRPIBQTHQ,NPASS,NPC113650,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
CSKKDSFETGLMSB-NRZPKYKESA-N,CSKKDSFETGLMSB,NPASS,NPC312137,Torulopsis magnoliae,Torulopsis magnoliae,,,gold,org_id=NPO4907,2026-05-28T22:32:54Z
WARJRVLSUJRZKT-MBLYQLFDSA-N,WARJRVLSUJRZKT,NPASS,NPC273820,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
XFLRIYOCHOPGEQ-PAYSZPGLSA-N,XFLRIYOCHOPGEQ,NPASS,NPC164217,Magnolia figo,Magnolia figo,,,gold,org_id=NPO10239,2026-05-28T22:32:54Z
IBGBGRVKPALMCQ-UHFFFAOYSA-N,IBGBGRVKPALMCQ,NPASS,NPC278102,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
IFGBTIWEAAHLBD-IRMQOXDISA-N,IFGBTIWEAAHLBD,NPASS,NPC42813,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
RCYULYLGINZBIT-UWTJHCRBSA-N,RCYULYLGINZBIT,NPASS,NPC63100,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
YZCJZJQRTRSJHJ-MAIPUDKPSA-N,YZCJZJQRTRSJHJ,NPASS,NPC224873,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
FAADYXQMAXDLSQ-RWRJGHIISA-N,FAADYXQMAXDLSQ,NPASS,NPC159179,Magnolia lanuginosa,Magnolia lanuginosa,,,gold,org_id=NPO1909,2026-05-28T22:32:54Z
UQFOGFMWZFILOP-SYTQHDKCSA-N,UQFOGFMWZFILOP,NPASS,NPC134380,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
AUKVIBNBLXQNIZ-UHFFFAOYSA-N,AUKVIBNBLXQNIZ,NPASS,NPC134603,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
MGCIVWNKCIWQHX-JBMHQIHKSA-N,MGCIVWNKCIWQHX,NPASS,NPC52422,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
MGCIVWNKCIWQHX-JBMHQIHKSA-N,MGCIVWNKCIWQHX,NPASS,NPC52422,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
LAJSXCAVRQXZIO-UHFFFAOYSA-N,LAJSXCAVRQXZIO,NPASS,NPC267205,Magnolia figo,Magnolia figo,,,gold,org_id=NPO10239,2026-05-28T22:32:54Z
IECBDTGWSQNQID-JGVFFNPUSA-N,IECBDTGWSQNQID,NPASS,NPC260976,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
CUXBICPZQSXIEU-UWJUNBCGSA-N,CUXBICPZQSXIEU,NPASS,NPC178026,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
REANNYKUXJMZAD-ZANRTBCKSA-N,REANNYKUXJMZAD,NPASS,NPC121081,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
REANNYKUXJMZAD-ZANRTBCKSA-N,REANNYKUXJMZAD,NPASS,NPC121081,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
MFLZXKVCHASCQI-DYTRAYGWSA-N,MFLZXKVCHASCQI,NPASS,NPC14613,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
HOLAXAWUGWLWRE-CJCBUOBESA-N,HOLAXAWUGWLWRE,NPASS,NPC203157,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
ZFJUGSLDZRJEKA-ZPDUJYIPSA-N,ZFJUGSLDZRJEKA,NPASS,NPC120117,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
OYICGYUCCHVYRR-ONEGZZNKSA-N,OYICGYUCCHVYRR,NPASS,NPC227894,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
PADQINQHPQKXNL-HUUCEWRRSA-N,PADQINQHPQKXNL,NPASS,NPC62290,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
RZRNAYUHWVFMIP-SQUSKLHYSA-N,RZRNAYUHWVFMIP,NPASS,NPC134612,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
HCDXIYYTHGLFFA-HXZUJCDCSA-N,HCDXIYYTHGLFFA,NPASS,NPC261652,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
AGYHUJLPTURBHW-DNQXCXABSA-N,AGYHUJLPTURBHW,NPASS,NPC91239,Magnolia figo,Magnolia figo,,,gold,org_id=NPO10239,2026-05-28T22:32:54Z
WXQGPFZDVCRBME-QEJZJMRPSA-N,WXQGPFZDVCRBME,NPASS,NPC166303,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
KGMMKUZTYZGQQY-DBXHJTGRSA-N,KGMMKUZTYZGQQY,NPASS,NPC146081,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
GEVJBPLGXTYKEL-LQCUJXLSSA-N,GEVJBPLGXTYKEL,NPASS,NPC199727,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
JRPDANVNRUIUAB-CMDGGOBGSA-N,JRPDANVNRUIUAB,NPASS,NPC217923,Magnolia liliiflora,Magnolia liliiflora,,,gold,org_id=NPO13730,2026-05-28T22:32:54Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,NPASS,NPC108367,Magnolia lanuginosa,Magnolia lanuginosa,,,gold,org_id=NPO1909,2026-05-28T22:32:54Z
RSZDAYHEZSRVHS-UHFFFAOYSA-N,RSZDAYHEZSRVHS,NPASS,NPC248429,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
PTTHBHMOCTWTSI-VODHJDRPSA-N,PTTHBHMOCTWTSI,NPASS,NPC176066,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
